[17:10:04] [LOGGING]	 STARTING LOGGING
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:16:19] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:16:19] [ENGINE - KINECT_0]	 SpeechRecognized: 1906,2531ms Text: SARAH Donne moi itineraire de ...
[19:16:37] [ENGINE - KINECT_0]	 AudioStateChanged (16:37.3):Speech
[19:16:37] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:16:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7827297
[19:16:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,8060099
[19:16:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,876669
[19:16:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,8505227
[19:16:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire => 0,8162616
[19:16:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de => 0,840533
[19:16:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de ... => 0,8703279
[19:16:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de ... => 0,8703279
[19:16:40] [ENGINE - KINECT_0]	 AudioStateChanged (16:40.5):Silence
[19:16:40] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8703279 (0,6) / 0,9622279 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:16:40] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8703279 (0,6) / 0,9622279 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:16:40] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.870" confidence="0.870">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.870" confidence="0.870">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:16:40] [CONTEXT]	 Reset timeout
[19:16:40] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.3400000
[19:16:41] [[Google Recognize]]	 toJSON: 0,95417607 : Sarah donne-moi l'itinéraire de Paris à Marseille
[19:16:41] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8703279&dictation=Sarah+donne-moi+l%27itin%c3%a9raire+de+Paris+%c3%a0+Marseille&client=SARAH1&profile=Unknow_8156&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:16:41] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8703279&dictation=Sarah+donne-moi+l'itinéraire+de+Paris+à+Marseille&client=SARAH1&profile=Unknow_8156&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:16:41] [TTS]	 Try speaking ... 
[19:16:41] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=J'ai%20compris:de%20Paris%20%C3%A0%20Marseille&sync=true
[19:16:41] [TTS]	 [0] Say: 
[19:16:41] [TTS]	 Try speaking ... J'ai compris:de Paris à Marseille
[19:16:41] [PLAYER]	 [0]speaking false
[19:16:41] [TTS]	 Already speaking ... enqueue
[19:16:41] [TTS]	 End speaking
[19:16:41] [ENGINE - KINECT_0]	 SpeechRecognized: 968,7485ms Text: SARAH Donne moi un itineraire de ...
[19:16:41] [TTS]	 Try speaking ... J'ai compris:de Paris à Marseille
[19:16:41] [TTS]	 [0] Say: J'ai compris:de Paris à Marseille
[19:16:41] [PLAYER]	 [0]Start Player
[19:16:41] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Calcul%20d%27itineraire%20en%20cours%20!
[19:16:41] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[19:16:41] [TTS]	 Already speaking ... enqueue
[19:16:44] [ENGINE - KINECT_0]	 AudioStateChanged (16:44.1):Speech
[19:16:44] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:16:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:16:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,5045838
[19:16:44] [PLAYER]	 [0]End Player
[19:16:44] [PLAYER]	 [0]speaking false
[19:16:44] [TTS]	 End speaking
[19:16:44] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[19:16:44] [TTS]	 [0] Say: Calcul d'itineraire en cours !
[19:16:44] [PLAYER]	 [0]Start Player
[19:16:45] [ENGINE - KINECT_0]	 AudioStateChanged (16:45.0):Silence
[19:16:45] [ENGINE - KINECT_0]	 AudioStateChanged (16:45.4):Speech
[19:16:45] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:16:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:16:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,001
[19:16:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,001
[19:16:47] [PLAYER]	 [0]End Player
[19:16:47] [PLAYER]	 [0]speaking false
[19:16:47] [TTS]	 End speaking
[19:16:47] [ENGINE - KINECT_0]	 AudioStateChanged (16:47.3):Silence
[19:17:01] [ENGINE - KINECT_0]	 AudioStateChanged (17:01.1):Speech
[19:17:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:17:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,551211
[19:17:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,9342906
[19:17:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,8230588
[19:17:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,937004
[19:17:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire => 0,8632965
[19:17:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de => 0,8776736
[19:17:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de ... => 0,8837312
[19:17:04] [ENGINE - KINECT_0]	 AudioStateChanged (17:04.3):Silence
[19:17:04] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8837312 (0,6) / 0,9587502 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:17:04] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8837312 (0,6) / 0,9587502 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:17:04] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.884" confidence="0.884">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.884" confidence="0.884">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:17:04] [CONTEXT]	 Reset timeout
[19:17:04] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.4400000
[19:17:06] [[Google Recognize]]	 toJSON: 0,87901682 : Sarah donne-moi un itinéraire de Saint Gratien à Paris
[19:17:06] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8837312&dictation=Sarah+donne-moi+un+itin%c3%a9raire+de+Saint+Gratien+%c3%a0+Paris&client=SARAH1&profile=Unknow_8156&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:17:06] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.8837312&dictation=Sarah+donne-moi+un+itinéraire+de+Saint+Gratien+à+Paris&client=SARAH1&profile=Unknow_8156&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:17:06] [TTS]	 Try speaking ... 
[19:17:06] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=J'ai%20compris:de%20Saint%20Gratien%20%C3%A0%20Paris&sync=true
[19:17:06] [TTS]	 [0] Say: 
[19:17:06] [TTS]	 Try speaking ... J'ai compris:de Saint Gratien à Paris
[19:17:06] [PLAYER]	 [0]speaking false
[19:17:06] [TTS]	 Already speaking ... enqueue
[19:17:06] [TTS]	 End speaking
[19:17:06] [ENGINE - KINECT_0]	 SpeechRecognized: 2146,0003ms Text: SARAH Donne moi un itineraire de ...
[19:17:06] [TTS]	 Try speaking ... J'ai compris:de Saint Gratien à Paris
[19:17:06] [TTS]	 [0] Say: J'ai compris:de Saint Gratien à Paris
[19:17:06] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Calcul%20d%27itineraire%20en%20cours%20!
[19:17:06] [PLAYER]	 [0]Start Player
[19:17:06] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[19:17:06] [TTS]	 Already speaking ... enqueue
[19:17:08] [ENGINE - KINECT_0]	 AudioStateChanged (17:08.4):Speech
[19:17:08] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:17:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7945979
[19:17:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,6471497
[19:17:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,2964394
[19:17:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,5490714
[19:17:09] [PLAYER]	 [0]End Player
[19:17:09] [PLAYER]	 [0]speaking false
[19:17:09] [TTS]	 End speaking
[19:17:09] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[19:17:09] [TTS]	 [0] Say: Calcul d'itineraire en cours !
[19:17:09] [PLAYER]	 [0]Start Player
[19:17:10] [ENGINE - KINECT_0]	 AudioStateChanged (17:10.1):Silence
[19:17:10] [ENGINE - KINECT_0]	 AudioStateChanged (17:10.7):Speech
[19:17:10] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:17:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:17:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1808928
[19:17:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,001
[19:17:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,001
[19:17:12] [ENGINE - KINECT_0]	 AudioStateChanged (17:12.4):Silence
[19:17:12] [PLAYER]	 [0]End Player
[19:17:12] [PLAYER]	 [0]speaking false
[19:17:12] [TTS]	 End speaking
[19:22:26] [ENGINE - KINECT_0]	 AudioStateChanged (22:26.5):Speech
[19:22:26] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:22:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9465084
[19:22:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,8947046
[19:22:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,9208724
[19:22:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,9197344
[19:22:27] [ENGINE - KINECT_0]	 AudioStateChanged (22:27.8):Silence
[19:22:27] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9147874 (0,6) / 0,964397 (SARAH) Device:  Text: SARAH quelle heure est il
[19:22:27] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9147874 (0,6) / 0,964397 (SARAH) Device:  Text: SARAH quelle heure est il
[19:22:27] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.915" confidence="0.915">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.915" confidence="0.915">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[19:22:27] [CONTEXT]	 Reset timeout
[19:22:27] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9147874&client=SARAH1&profile=Unknow_8156&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:22:27] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9147874&client=SARAH1&profile=Unknow_8156&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:22:27] [TTS]	 Try speaking ... il est 19 heure 22 
[19:22:27] [TTS]	 [0] Say: il est 19 heure 22 
[19:22:28] [PLAYER]	 [0]Start Player
[19:22:30] [PLAYER]	 [0]End Player
[19:22:30] [PLAYER]	 [0]speaking false
[19:22:30] [TTS]	 End speaking
[19:22:30] [ENGINE - KINECT_0]	 SpeechRecognized: 2626,0022ms Text: SARAH quelle heure est il
[19:22:30] [ENGINE - KINECT_0]	 AudioStateChanged (22:30.4):Speech
[19:22:30] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:22:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:22:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel => 0,4607087
[19:22:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelles sont => 0,5076607
[19:22:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera => 0,5316699
[19:22:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel => 0,4711689
[19:22:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps => 0,3475817
[19:22:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit => 0,3627931
[19:22:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit à => 0,3652728
[19:22:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit à Rennes => 0,3764295
[19:22:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit à => 0,2492497
[19:22:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit à Barcelone => 0,2653542
[19:22:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit d'après toi à ... => 0,2822756
[19:22:34] [ENGINE - KINECT_0]	 AudioStateChanged (22:34.4):Silence
[19:22:40] [ENGINE - KINECT_0]	 AudioStateChanged (22:40.0):Speech
[19:22:40] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:22:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9490393
[19:22:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,7771909
[19:22:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,9136186
[19:22:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,8579512
[19:22:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire => 0,7749735
[19:22:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de ... => 0,8949004
[19:22:43] [ENGINE - KINECT_0]	 AudioStateChanged (22:43.3):Silence
[19:22:43] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8949004 (0,6) / 0,9613717 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:22:43] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8949004 (0,6) / 0,9613717 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:22:43] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.895" confidence="0.895">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.895" confidence="0.895">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:22:43] [CONTEXT]	 Reset timeout
[19:22:43] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.4500000
[19:22:45] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:22:45] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:22:45] [ENGINE - KINECT_0]	 SpeechRecognized: 1879,9977ms Text: SARAH Donne moi un itineraire de ...
[19:22:48] [ENGINE - KINECT_0]	 AudioStateChanged (22:48.9):Speech
[19:22:48] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:22:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9642919
[19:22:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,8214846
[19:22:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,7192466
[19:22:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,7769257
[19:22:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire => 0,6939613
[19:22:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,8034276
[19:22:52] [ENGINE - KINECT_0]	 AudioStateChanged (22:52.6):Silence
[19:22:52] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8034276 (0,6) / 0,942214 (SARAH) Device:  Text: SARAH Donne moi itineraire de ...
[19:22:52] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8034276 (0,6) / 0,942214 (SARAH) Device:  Text: SARAH Donne moi itineraire de ...
[19:22:52] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi itineraire de ..." utteranceConfidence="0.803" confidence="0.803">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi itineraire de ..." utteranceConfidence="0.803" confidence="0.803">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:22:52] [CONTEXT]	 Reset timeout
[19:22:52] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.8100000
[19:22:53] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:22:53] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
