[15:48:46] [LOGGING]	 STARTING LOGGING
[18:43:55] [CONTEXT]	 Reset timeout
[18:43:56] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.4706081&client=SARAH1&profile=Unknow_5998&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:43:56] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.4706081&client=SARAH1&profile=Unknow_5998&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:43:56] [TTS]	 Try speaking ... il est 18 heure 43 
[18:43:56] [TTS]	 [0] Say: il est 18 heure 43 
[18:43:56] [PLAYER]	 [0]Start Player
[18:43:59] [PLAYER]	 [0]End Player
[18:43:59] [PLAYER]	 [0]speaking false
[18:43:59] [TTS]	 End speaking
[18:43:59] [ENGINE - KINECT_0]	 SpeechRecognized: 3282,4793ms Text: SARAH il est quelle heure
[18:44:00] [ENGINE - KINECT_0]	 AudioStateChanged (44:00.3):Speech
[18:44:00] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:44:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,001
[18:44:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,001
[18:44:01] [ENGINE - KINECT_0]	 AudioStateChanged (44:01.0):Silence
[18:44:08] [ENGINE - KINECT_0]	 AudioStateChanged (44:08.2):Speech
[18:44:08] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9082604
[18:44:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,5698028
[18:44:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,4976861
[18:44:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en => 0,4244155
[18:44:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en veille => 0,4226772
[18:44:10] [ENGINE - KINECT_0]	 AudioStateChanged (44:10.3):Silence
[18:44:10] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4335361 (0,4) / 0,9035437 (SARAH) Device:  Text: SARAH mets toi en veille
[18:44:10] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4335361 (0,4) / 0,9035437 (SARAH) Device:  Text: SARAH mets toi en veille
[18:44:10] [ENGINE - KINECT_0]	 <SML text="SARAH mets toi en veille" utteranceConfidence="0.434" confidence="0.434">
  <action confidence="0.002" tts="Je me met en veille" listen="False" />
  <alternate Rank="1" text="SARAH mets toi en veille" utteranceConfidence="0.434" confidence="0.434">
    <action confidence="0.002" tts="Je me met en veille" listen="False" />
  </alternate>
</SML>
[18:44:10] [CONTEXT]	 Reset timeout
[18:44:10] [TTS]	 Try speaking ... Je me met en veille
[18:44:10] [TTS]	 [0] Say: Je me met en veille
[18:44:10] [PLAYER]	 [0]Start Player
[18:44:12] [PLAYER]	 [0]End Player
[18:44:12] [PLAYER]	 [0]speaking false
[18:44:12] [TTS]	 End speaking
[18:44:12] [ENGINE - KINECT_0]	 SpeechRecognized: 1958,3017ms Text: SARAH mets toi en veille
[18:44:12] [ENGINE - KINECT_0]	 AudioStateChanged (44:12.2):Speech
[18:44:12] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2310475
[18:44:12] [ENGINE - KINECT_0]	 AudioStateChanged (44:12.5):Silence
[18:44:15] [ENGINE - KINECT_0]	 AudioStateChanged (44:15.0):Speech
[18:44:15] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,4545908
[18:44:16] [ENGINE - KINECT_0]	 AudioStateChanged (44:16.1):Silence
[18:44:17] [ENGINE - KINECT_0]	 AudioStateChanged (44:17.0):Speech
[18:44:17] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8900368
[18:44:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,6727389
[18:44:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,5356679
[18:44:18] [ENGINE - KINECT_0]	 AudioStateChanged (44:18.8):Silence
[18:44:18] [ENGINE - KINECT_0]	 REJECTED not listening
[18:44:23] [ENGINE - KINECT_0]	 AudioStateChanged (44:23.6):Speech
[18:44:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:44:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,4156257
[18:44:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,641602
[18:44:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,4193121
[18:44:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la => 0,3602997
[18:44:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,3203891
[18:44:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi la => 0,3602997
[18:44:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,5197292
[18:44:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,5369175
[18:44:26] [ENGINE - KINECT_0]	 AudioStateChanged (44:26.1):Silence
[18:44:27] [ENGINE - KINECT_0]	 AudioStateChanged (44:27.9):Speech
[18:44:27] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,639794
[18:44:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets => 0,7977649
[18:44:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH tu => 0,7819697
[18:44:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche => 0,5626451
[18:44:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait => 0,7571959
[18:44:29] [ENGINE - KINECT_0]	 AudioStateChanged (44:29.3):Silence
[18:44:29] [ENGINE - KINECT_0]	 REJECTED not listening
[18:44:36] [ENGINE - KINECT_0]	 AudioStateChanged (44:36.3):Speech
[18:44:36] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,3427548
[18:44:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,5493129
[18:44:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,5143306
[18:44:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un => 0,5562591
[18:44:38] [ENGINE - KINECT_0]	 AudioStateChanged (44:38.3):Silence
[18:44:38] [ENGINE - KINECT_0]	 REJECTED not listening
[18:44:39] [ENGINE - KINECT_0]	 AudioStateChanged (44:39.3):Speech
[18:44:39] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:44:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,6879779
[18:44:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,8518553
[18:44:40] [ENGINE - KINECT_0]	 AudioStateChanged (44:40.7):Silence
[18:44:40] [ENGINE - KINECT_0]	 REJECTED not listening
[18:45:12] [ENGINE - KINECT_0]	 AudioStateChanged (45:12.7):Speech
[18:45:12] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:45:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu me => 0,3433125
[18:45:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2224444
[18:45:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait => 0,4270107
[18:45:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,5486988
[18:45:14] [ENGINE - KINECT_0]	 AudioStateChanged (45:14.3):Silence
[18:45:23] [ENGINE - KINECT_0]	 AudioStateChanged (45:23.0):Speech
[18:45:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:45:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,5921626
[18:45:23] [ENGINE - KINECT_0]	 AudioStateChanged (45:23.6):Silence
[18:45:26] [ENGINE - KINECT_0]	 AudioStateChanged (45:26.7):Speech
[18:45:26] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:45:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9214096
[18:45:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,6376154
[18:45:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,6125944
[18:45:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en => 0,6372595
[18:45:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en veille => 0,6393877
[18:45:28] [ENGINE - KINECT_0]	 AudioStateChanged (45:28.3):Silence
[18:45:28] [ENGINE - KINECT_0]	 REJECTED not listening
[18:45:37] [ENGINE - KINECT_0]	 AudioStateChanged (45:37.8):Speech
[18:45:37] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:45:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:45:38] [ENGINE - KINECT_0]	 AudioStateChanged (45:38.4):Silence
[18:45:41] [ENGINE - KINECT_0]	 AudioStateChanged (45:41.5):Speech
[18:45:41] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:45:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,849189
[18:45:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,782423
[18:45:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,6995118
[18:45:42] [ENGINE - KINECT_0]	 AudioStateChanged (45:42.9):Silence
[18:45:42] [ENGINE - KINECT_0]	 REJECTED not listening
[18:46:15] [ENGINE - KINECT_0]	 AudioStateChanged (46:15.7):Speech
[18:46:15] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:46:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,4716708
[18:46:16] [ENGINE - KINECT_0]	 AudioStateChanged (46:16.6):Silence
[18:50:25] [ENGINE - KINECT_0]	 AudioStateChanged (50:25.7):Speech
[18:50:25] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:50:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,1703245
[18:50:26] [ENGINE - KINECT_0]	 AudioStateChanged (50:26.2):Silence
[18:50:41] [ENGINE - KINECT_0]	 AudioStateChanged (50:41.4):Speech
[18:50:41] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:50:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8574979
[18:50:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel => 0,689316
[18:50:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est => 0,7109373
[18:50:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,4267667
[18:50:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,4674607
[18:50:43] [ENGINE - KINECT_0]	 AudioStateChanged (50:43.0):Silence
[18:50:43] [ENGINE - KINECT_0]	 REJECTED not listening
[18:51:08] [ENGINE - KINECT_0]	 AudioStateChanged (51:08.4):Speech
[18:51:08] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:51:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,3939537
[18:51:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,5476663
[18:51:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,570951
[18:51:09] [ENGINE - KINECT_0]	 AudioStateChanged (51:09.2):Silence
[18:51:10] [WATCHER]	 Stop watching
[18:51:10] [GRAMMAR]	 Ignoring: time.xml (no changes)
[18:51:10] [GRAMMAR]	 Ignoring: dictionary.xml (no changes)
[18:51:10] [GRAMMAR]	 Ignoring: dot_histoire.xml (no changes)
[18:51:10] [GRAMMAR]	 Ignoring: dot_itineraire.xml (no changes)
[18:51:10] [GRAMMAR]	 Ignoring: dot_meteo.xml (no changes)
[18:51:10] [GRAMMAR]	 Load file: dot_veille.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_veille\dot_veille.xml
[18:51:10] [GRAMMAR]	 Ignoring: meteo2.xml (no changes)
[18:51:10] [WATCHER]	 Start watching
[18:51:10] [GRAMMAR]	 Context: default
[18:51:10] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_histoire.xml, dot_itineraire.xml, dot_meteo.xml, dot_veille.xml, meteo2.xml
[18:51:10] [CONTEXT]	 time.xml = True
[18:51:10] [CONTEXT]	 dictionary.xml = True
[18:51:10] [CONTEXT]	 dot_histoire.xml = True
[18:51:10] [CONTEXT]	 dot_itineraire.xml = True
[18:51:10] [CONTEXT]	 dot_meteo.xml = True
[18:51:10] [CONTEXT]	 dot_veille.xml = True
[18:51:10] [CONTEXT]	 meteo2.xml = True
[18:51:10] [GRAMMAR]	 File: Load Grammar to Engine
[18:51:10] [GRAMMAR]	 File: Load: dot_veille.xml Enabled: True
[18:51:10] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:51:10] [GRAMMAR]	 KINECT_0: Load: dot_veille.xml Enabled: True
[18:51:10] [CONTEXT]	 Reset timeout
[18:51:13] [WATCHER]	 Stop watching
[18:51:13] [GRAMMAR]	 Ignoring: time.xml (no changes)
[18:51:13] [GRAMMAR]	 Ignoring: dictionary.xml (no changes)
[18:51:13] [GRAMMAR]	 Ignoring: dot_histoire.xml (no changes)
[18:51:13] [GRAMMAR]	 Ignoring: dot_itineraire.xml (no changes)
[18:51:13] [GRAMMAR]	 Ignoring: dot_meteo.xml (no changes)
[18:51:13] [GRAMMAR]	 Load file: dot_veille.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_veille\dot_veille.xml
[18:51:13] [GRAMMAR]	 Ignoring: meteo2.xml (no changes)
[18:51:13] [WATCHER]	 Start watching
[18:51:13] [GRAMMAR]	 Context: default
[18:51:13] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_histoire.xml, dot_itineraire.xml, dot_meteo.xml, dot_veille.xml, meteo2.xml
[18:51:13] [CONTEXT]	 time.xml = True
[18:51:13] [CONTEXT]	 dictionary.xml = True
[18:51:13] [CONTEXT]	 dot_histoire.xml = True
[18:51:13] [CONTEXT]	 dot_itineraire.xml = True
[18:51:13] [CONTEXT]	 dot_meteo.xml = True
[18:51:13] [CONTEXT]	 dot_veille.xml = True
[18:51:13] [CONTEXT]	 meteo2.xml = True
[18:51:13] [GRAMMAR]	 File: Load Grammar to Engine
[18:51:13] [GRAMMAR]	 File: Load: dot_veille.xml Enabled: True
[18:51:13] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:51:13] [GRAMMAR]	 KINECT_0: Load: dot_veille.xml Enabled: True
[18:51:13] [CONTEXT]	 Reset timeout
[18:51:19] [WATCHER]	 Stop watching
[18:51:19] [GRAMMAR]	 Ignoring: time.xml (no changes)
[18:51:19] [GRAMMAR]	 Ignoring: dictionary.xml (no changes)
[18:51:19] [GRAMMAR]	 Ignoring: dot_histoire.xml (no changes)
[18:51:19] [GRAMMAR]	 Ignoring: dot_itineraire.xml (no changes)
[18:51:19] [GRAMMAR]	 Ignoring: dot_meteo.xml (no changes)
[18:51:19] [GRAMMAR]	 Load file: dot_veille.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_veille\dot_veille.xml
[18:51:19] [GRAMMAR]	 Ignoring: meteo2.xml (no changes)
[18:51:19] [WATCHER]	 Start watching
[18:51:19] [GRAMMAR]	 Context: default
[18:51:19] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_histoire.xml, dot_itineraire.xml, dot_meteo.xml, dot_veille.xml, meteo2.xml
[18:51:19] [CONTEXT]	 time.xml = True
[18:51:19] [CONTEXT]	 dictionary.xml = True
[18:51:19] [CONTEXT]	 dot_histoire.xml = True
[18:51:19] [CONTEXT]	 dot_itineraire.xml = True
[18:51:19] [CONTEXT]	 dot_meteo.xml = True
[18:51:19] [CONTEXT]	 dot_veille.xml = True
[18:51:19] [CONTEXT]	 meteo2.xml = True
[18:51:19] [GRAMMAR]	 File: Load Grammar to Engine
[18:51:19] [GRAMMAR]	 File: Load: dot_veille.xml Enabled: True
[18:51:19] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:51:19] [GRAMMAR]	 KINECT_0: Load: dot_veille.xml Enabled: True
[18:51:19] [CONTEXT]	 Reset timeout
[18:51:23] [WATCHER]	 Stop watching
[18:51:23] [GRAMMAR]	 Ignoring: time.xml (no changes)
[18:51:23] [GRAMMAR]	 Ignoring: dictionary.xml (no changes)
[18:51:23] [GRAMMAR]	 Ignoring: dot_histoire.xml (no changes)
[18:51:23] [GRAMMAR]	 Ignoring: dot_itineraire.xml (no changes)
[18:51:23] [GRAMMAR]	 Ignoring: dot_meteo.xml (no changes)
[18:51:23] [GRAMMAR]	 Load file: dot_veille.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_veille\dot_veille.xml
[18:51:23] [GRAMMAR]	 Ignoring: meteo2.xml (no changes)
[18:51:23] [WATCHER]	 Start watching
[18:51:23] [GRAMMAR]	 Context: default
[18:51:23] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_histoire.xml, dot_itineraire.xml, dot_meteo.xml, dot_veille.xml, meteo2.xml
[18:51:23] [CONTEXT]	 time.xml = True
[18:51:23] [CONTEXT]	 dictionary.xml = True
[18:51:23] [CONTEXT]	 dot_histoire.xml = True
[18:51:23] [CONTEXT]	 dot_itineraire.xml = True
[18:51:23] [CONTEXT]	 dot_meteo.xml = True
[18:51:23] [CONTEXT]	 dot_veille.xml = True
[18:51:23] [CONTEXT]	 meteo2.xml = True
[18:51:23] [GRAMMAR]	 File: Load Grammar to Engine
[18:51:23] [GRAMMAR]	 File: Load: dot_veille.xml Enabled: True
[18:51:23] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:51:23] [GRAMMAR]	 KINECT_0: Load: dot_veille.xml Enabled: True
[18:51:23] [CONTEXT]	 Reset timeout
[18:51:51] [ENGINE - KINECT_0]	 AudioStateChanged (51:51.4):Speech
[18:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:51:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8140239
[18:51:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,712077
[18:51:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la => 0,7282327
[18:51:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,5162742
[18:51:53] [ENGINE - KINECT_0]	 AudioStateChanged (51:53.7):Silence
[18:51:53] [ENGINE - KINECT_0]	 REJECTED not listening
[18:52:01] [ENGINE - KINECT_0]	 AudioStateChanged (52:01.0):Speech
[18:52:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:52:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8770216
[18:52:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,6424816
[18:52:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,5925525
[18:52:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,4195554
[18:52:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,4667818
[18:52:02] [ENGINE - KINECT_0]	 AudioStateChanged (52:02.8):Silence
[18:52:02] [ENGINE - KINECT_0]	 REJECTED not listening
[18:53:07] [ENGINE - KINECT_0]	 AudioStateChanged (53:07.6):Speech
[18:53:07] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:53:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,2935822
[18:53:08] [ENGINE - KINECT_0]	 AudioStateChanged (53:08.5):Silence
[18:53:16] [ENGINE - KINECT_0]	 AudioStateChanged (53:16.3):Speech
[18:53:16] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:53:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1710501
[18:53:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,392505
[18:53:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,505839
[18:53:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,4283956
[18:53:17] [ENGINE - KINECT_0]	 AudioStateChanged (53:17.2):Silence
[18:53:23] [ENGINE - KINECT_0]	 AudioStateChanged (53:23.7):Speech
[18:53:23] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:53:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2560573
[18:53:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,5061945
[18:53:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est => 0,3285108
[18:53:25] [ENGINE - KINECT_0]	 AudioStateChanged (53:25.3):Silence
[18:53:54] [ENGINE - KINECT_0]	 AudioStateChanged (53:54.2):Speech
[18:53:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:53:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:53:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,4768086
[18:53:54] [ENGINE - KINECT_0]	 AudioStateChanged (53:54.5):Silence
[18:54:12] [ENGINE - KINECT_0]	 AudioStateChanged (54:12.3):Speech
[18:54:12] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:54:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1395788
[18:54:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,5325969
[18:54:13] [ENGINE - KINECT_0]	 AudioStateChanged (54:13.3):Silence
[18:55:13] [ENGINE - KINECT_0]	 AudioStateChanged (55:13.0):Speech
[18:55:13] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:55:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,3796847
[18:55:14] [ENGINE - KINECT_0]	 AudioStateChanged (55:14.2):Silence
[18:55:17] [ENGINE - KINECT_0]	 AudioStateChanged (55:17.1):Speech
[18:55:17] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:55:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:55:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche => 0,001
[18:55:18] [ENGINE - KINECT_0]	 AudioStateChanged (55:18.9):Silence
[18:55:18] [ENGINE - KINECT_0]	 REJECTED not listening
[18:55:26] [ENGINE - KINECT_0]	 AudioStateChanged (55:26.1):Speech
[18:55:26] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:55:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:55:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,1300396
[18:55:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la => 0,2353677
[18:55:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est => 0,3326536
[18:55:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps => 0,2762411
[18:55:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la => 0,3881787
[18:55:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps demain à Rennes => 0,2457182
[18:55:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,001
[18:55:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,001
[18:55:31] [ENGINE - KINECT_0]	 AudioStateChanged (55:31.1):Silence
[18:55:32] [ENGINE - KINECT_0]	 AudioStateChanged (55:32.4):Speech
[18:55:32] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:55:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:55:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,560929
[18:55:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,5387984
[18:55:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,489527
[18:55:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps => 0,4357795
[18:55:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle est la météo lundi à => 0,4035812
